model,model_display_name,sample_mode,prompt_mode,story_id,left_sample_id,right_sample_id,transition,gold_same,pred_same,has_invalid,is_consistent
qwen3_4b,Qwen3-4B,formal,direct,orange_scurvy,18540,18581,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,orange_scurvy,3391,13750,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,orange_scurvy,3391,13793,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,orange_scurvy,3391,18584,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,orange_scurvy,8168,13750,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,orange_scurvy,8168,13793,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,orange_scurvy,8168,18584,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,orange_scurvy,18581,13750,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,orange_scurvy,18581,13793,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,orange_scurvy,18581,18584,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,1100,20068,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,1100,11509,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,1100,1041,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,1100,5915,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,1100,11527,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,1100,1110,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,1100,1105,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,1100,16350,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,1100,16243,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,16335,20068,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,16335,11509,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,16335,1041,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,16335,5915,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,16335,11527,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,16335,1110,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,16335,1105,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,16335,16350,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,16335,16243,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,16235,20068,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,16235,11509,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,16235,1041,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,16235,5915,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,16235,11527,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,16235,1110,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,16235,1105,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,16235,16350,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,16235,16243,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,20068,1041,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,20068,5915,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,11509,1041,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,11509,5915,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,1041,11527,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,1041,1110,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,1041,1105,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,1041,16350,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,1041,16243,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,5915,11527,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,penguin,5915,1110,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,5915,1105,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,5915,16350,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,penguin,5915,16243,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,18634,18637,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,18634,18671,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,18634,10048,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,18634,20438,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,18634,20444,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,18634,13871,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,18634,8295,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,3514,18637,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,3514,18671,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,3514,10048,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,3514,20438,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,3514,20444,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,3514,13871,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,3514,8295,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,8293,18637,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,8293,18671,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,8293,10048,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,8293,20438,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,8293,20444,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,8293,13871,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,8293,8295,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,18637,10048,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,18637,20438,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,18637,20444,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,18671,10048,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,18671,20438,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,18671,20444,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,10048,13871,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,10048,8295,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,20438,13871,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,20438,8295,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,price,20444,13871,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,price,20444,8295,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,13989,14032,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,13989,10061,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,13989,10086,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,13989,3573,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,13989,8358,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,13989,8385,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,13989,14030,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3529,14032,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3529,10061,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3529,10086,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3529,3573,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3529,8358,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3529,8385,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3529,14030,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3625,14032,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3625,10061,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3625,10086,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3625,3573,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3625,8358,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3625,8385,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3625,14030,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8355,14032,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8355,10061,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8355,10086,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8355,3573,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8355,8358,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8355,8385,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8355,14030,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8409,14032,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8409,10061,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8409,10086,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8409,3573,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8409,8358,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8409,8385,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8409,14030,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,18730,14032,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,18730,10061,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,18730,10086,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,18730,3573,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,18730,8358,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,18730,8385,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,18730,14030,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3587,14032,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3587,10061,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3587,10086,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3587,3573,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3587,8358,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3587,8385,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,3587,14030,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8322,14032,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8322,10061,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8322,10086,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8322,3573,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8322,8358,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8322,8385,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,8322,14030,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,14032,10061,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,14032,10086,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,10061,3573,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,10061,8358,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,10061,8385,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,10061,14030,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,10086,3573,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,10086,8358,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,10086,8385,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_drug,10086,14030,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,18857,3764,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,18857,10121,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,18857,20490,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,18857,8435,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,18857,18882,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,18857,18891,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,8480,3764,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,8480,10121,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,8480,20490,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,8480,8435,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,8480,18882,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,8480,18891,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,18889,3764,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,18889,10121,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,18889,20490,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,18889,8435,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,18889,18882,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,18889,18891,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,3764,10121,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,3764,20490,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,3764,8435,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,3764,18882,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_hospital,3764,18891,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,3782,3801,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,3782,8549,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,3782,8625,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,3782,14162,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,3782,10146,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,3782,20533,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,3782,14201,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,3782,18967,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,3782,14234,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,14204,3801,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,14204,8549,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,14204,8625,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,14204,14162,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,14204,10146,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,14204,20533,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,14204,14201,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,14204,18967,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,14204,14234,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,3801,10146,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,3801,20533,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,8549,10146,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,8549,20533,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,8625,10146,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,8625,20533,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,14162,10146,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,14162,20533,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,10146,14201,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,10146,18967,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,10146,14234,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,20533,14201,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,20533,18967,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_kidneystone,20533,14234,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,14345,3981,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,14345,19127,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,14345,3961,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,14345,20561,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,14345,20568,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,14345,14280,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,14345,19085,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,14345,19103,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3952,3981,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3952,19127,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3952,3961,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3952,20561,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3952,20568,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3952,14280,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3952,19085,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3952,19103,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3962,3981,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3962,19127,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3962,3961,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3962,20561,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3962,20568,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3962,14280,1→2,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3962,19085,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3962,19103,1→2,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3981,20561,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3981,20568,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,19127,20561,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,19127,20568,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3961,20561,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,3961,20568,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,20561,14280,1→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,20561,19085,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,20561,19103,1→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,20568,14280,1→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,20568,19085,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,simpson_vaccine,20568,19103,1→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8810,8778,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8810,14469,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8810,14542,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8810,14556,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8810,8760,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8810,19236,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8810,19297,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8810,14402,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8810,14548,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8825,8778,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8825,14469,1→2,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8825,14542,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8825,14556,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8825,8760,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8825,19236,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8825,19297,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8825,14402,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,8825,14548,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,19282,8778,2→3,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,19282,14469,1→2,False,True,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,19282,14542,2→3,True,True,False,1
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,19282,14556,2→3,True,False,False,0
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,19282,8760,2→3,False,False,False,1
qwen3_4b,Qwen3-4B,formal,direct,smoke_birthWeight,19282,19236,2→3,False,True,False,0
